store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,parent_url_key,price,special_price,msrp,status,visibility,tax_class_id,frame,rattan,fabric,tabletop,default_configuration_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,weight,minimal_price,old_id,is_recurring,recurring_profile,price_type,sku_type,weight_type,price_view,shipment_type,samples_title,links_title,cost,links_purchased_separately,links_exist
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2120, 2125, 2126, 2127, 2130, 2132, 2134, 2135, 2136, 2137, 2138, 2140, 2141, 2143, 2147, 2148, 2149, 2154, 2155, 2157, 2162, 2163, 2165, 2166, 2170, 2496, 2503, 2505, 2511, 2523, 2534, 2535, 2541, 2553, 2560, 2564, 2568, 2579, 2584, 2590, 2593, 2627, 2628, 2634, 2635, 2642, 2652, 2656, 2661, 2668, 2672, 2675, 2677",POM878899,1,Pompano End Table,Pompano End Table,Distract from the ordinary with our exceptional Pompano End Table and purchase reliability from a trusted ecommerce member. Search our website for inventory clearances and everyday deals.,/e/n/end-table-main.jpg,/e/n/end-table-main.jpg,/e/n/end-table-main.jpg,end-table,end-table,,No layout updates,Block after Info Column,Pompano End Table - Front Corner,Pompano End Table - Front Corner,Pompano End Table - Front Corner, ,Use config,Use config,No,collections/pompano,629.99,,749.99,Enabled,"Catalog, Search",Taxable Goods,,,,,29,"<p>Boast unmistakable style with our stunning Pompano End Table ornate upon your deck, patio or backyard garden. Staying on trend is simple with Rattan Outdoor Furniture and our fashion forward designs. Our artisans skillfully design our impressive Pompano End Table to convey natural beauty with hand-woven rattan strands being intricately wrapped around our decadent nonferrous aluminum frames crafted for beauty but tailored with impeccable strength. Our timeless Pompano End Table has sleek curves that accentuate your surroundings in unsurpassed elegance and grace. Easily incorporate our striking Pompano End Table into your home and watch as your family, friends and neighbors admire it&#039;s lasting sophistication.</p><p>How does our Pompano End Table stand up everyday use? Each astonishing Pompano End Table is crafted to seamless withstand the wear and tear of the everyday while also remaining durable against unpredictable weather conditions. Whether you select our impressive marble or tempered glass table tops, each will holdup with technological advancements implicated to resist the formation of scratches and blemishes. Overwhelming strength is found in our firmly woven Viro rattan and undeniable beneficial frames. We don&#039;t just sell attractive craftsmanship, we provide you with commercial grade quality.</p><p>Order your impressive Pompano End Table and ask about our free shipping options by emailing our sales team at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a>. You can also discover how to customize your unique Pompano End Table by talking with our in house designers at <a href='tel:18442728826'>(844) 2-RATTAN</a>.</p>",The Pompano Collection,Pompano End Table,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano End Table,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,POM878899-00,0,Pompano End Table - Default,Pompano End Table,,,,,pompano-end-table-default,pompano-end-table-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/pompano,629.99,,749.99,Enabled,Not Visible Individually,Taxable Goods,Natural Wood,Arabica 7mm Peel,,Glass,,,The Pompano Collection,Pompano End Table,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano End Table - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2121, 2125, 2130, 2131, 2135, 2136, 2140, 2141, 2142, 2143, 2150, 2154, 2157, 2162, 2163, 2165, 2166, 2485, 2515, 2527, 2557, 2572, 2594, 2599, 2602, 2609, 2615, 2616, 2617, 2645, 2649, 2677",POM878905,1,Pompano Bar,Pompano Bar,"Open your eyes to our discounted and high-quality Pompano Bar. Adding elegance to your outdoors has never felt so good and with the convenience of quick shipping, you&rsquo;ll enjoy every moment spent with us.",/b/a/bar-main.jpg,/b/a/bar-main.jpg,/b/a/bar-main.jpg,bar,bar,,No layout updates,Block after Info Column,Pompano Bar -  Back Compartments with Props,Pompano Bar -  Back Compartments with Props,Pompano Bar -  Back Compartments with Props, ,Use config,Use config,No,collections/pompano,2579.99,,3089.99,Enabled,"Catalog, Search",Taxable Goods,,,,,31,"<p>Enhance your outdoors with our stunning Pompano Bar featuring your choice of marble or temper glass tabletops. Feel the sturdy reliability of our synthetic resin rattan wrapped firmly around aluminum frames and then take note of our ample storage space found below. Each Pompano Bar is crafted with shelves that will neatly display all of your barware essentials as well as keep them safe as our furniture are always constructed from forward thinking designs that hold well under the most extreme of conditions. Our prime materials have been tested to refrain from blemishes, scratches and sunlight damage. The consensus shows our Pompano Bar is an impressive addition to any patio and is renown as a centerpiece for all outdoor engagements.</p><p>Complete your Pompano Bar order today and we&#039;ll ship your entire out within 24-hours of your purchase. We provide all of our customers with the ease of fast and free shipping and supply unique Pompano Bar sets to homes across all 50 states. Once your delivery has arrived directly to your home, little to no assembly is required, so you can enjoy the pure joy of our exquisite Pompano Bar will provide.</p><p>Contact our sales associates today who will guide you through ordering our Pompano Bar. Simply call our operators at <a href='tel:18442728826'>(844) 2-RATTAN</a>. We also provide quickly accessible email at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a>. Rattan Outdoor Furniture wants your Pompano Bar purchase to be as convenient as possible.</p>",The Pompano Collection,Pompano Bar,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Bar,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,POM878905-00,0,Pompano Bar - Default,Pompano Bar,,,,,pompano-bar-default,pompano-bar-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/pompano,2579.99,,3089.99,Enabled,Not Visible Individually,Taxable Goods,Natural Wood,Arabica 7mm Peel,,Glass,,,The Pompano Collection,Pompano Bar,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Bar - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2121, 2125, 2130, 2131, 2135, 2136, 2140, 2141, 2142, 2143, 2150, 2154, 2157, 2162, 2163, 2165, 2166, 2485, 2515, 2527, 2557, 2572, 2594, 2599, 2602, 2609, 2615, 2616, 2617, 2645, 2649, 2677",POM878912,1,Pompano Corner Modular Bar,Pompano Corner Modular Bar,Our distinctive Pompano Corner Modular Bar is ready to ornate your home in a lavish surrender. Search Rattan Outdoor Furniture for premium products sold at incredible deals.,/p/o/pompano-barcorner.jpg,/p/o/pompano-barcorner.jpg,/p/o/pompano-barcorner.jpg,corner-modular-bar,corner-modular-bar,,No layout updates,Block after Info Column,Pompano Corner Modular Bar,Pompano Corner Modular Bar,Pompano Corner Modular Bar, ,Use config,Use config,No,collections/pompano,1399.99,,1679.99,Enabled,"Catalog, Search",Taxable Goods,,,,,33,"<p>Update the classic bar set with our sophisticated Pompano Corner Modular Bar creating a practical solution on how to extend the space of your bar. Build your own configuration and easily add more table top room for prime entertaining all summer long. Subtle tones, sleek angles and rounded corners convey elegance and luxury. Our Pompano Corner Modular Bar will provide you with storage for your bar essentials and is reliable choice with our unsurpassed craftsmanship enabling you to enjoy the inviting ambiance of your outdoors for years past our competition. Nonferrous aluminum frames and eco-friendly, synthetic polyethylene resin is used for commercial grade strength against impending weather conditions and everyday wear and tear on your impressive Pompano Corner Modular Bar. Let us take your home&#039;s aesthetic appeal and resilience to the next level with our trend setting Pompano Corner Modular Bar.</p><p>Choose from the shine of our impeccable tempered glass or smooth marble table tops to accentuate the premium style of our stunning Pompano Corner Modular Bar. We like to offer our customers superior options when purchasing from our easily accessible online store. Order today and discover the convenience of our standard free shipping and delivery with each Pompano Corner Modular Bar order being sent straight to your home.</p><p>Our professional and friendly staff will answer all of your Pompano Corner Modular Bar inquiries at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Email us at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a> and receive even more information on our distinctive Pompano Corner Modular Bar.</p>",The Pompano Collection,Pompano Corner Modular Bar,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Corner Modular Bar,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,POM878912-00,0,Pompano Corner Modular Bar - Default,Pompano Corner Modular Bar,,,,,pompano-corner-modular-bar-default,pompano-corner-modular-bar-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/pompano,1399.99,,1679.99,Enabled,Not Visible Individually,Taxable Goods,Natural Wood,Arabica 7mm Peel,,Glass,,,The Pompano Collection,Pompano Corner Modular Bar,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Corner Modular Bar - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2121, 2125, 2130, 2132, 2133, 2135, 2136, 2139, 2140, 2141, 2142, 2143, 2144, 2147, 2150, 2153, 2154, 2157, 2160, 2161, 2162, 2163, 2164, 2165, 2166, 2167, 2485, 2487, 2511, 2512, 2514, 2515, 2516, 2517, 2527, 2528, 2532, 2547, 2548, 2558, 2559, 2567, 2572, 2574, 2589, 2594, 2599, 2602, 2609, 2615, 2616, 2617, 2618, 2624, 2630, 2644, 2645, 2646, 2649, 2650, 2651, 2665, 2670, 2677",POM878929,1,Pompano Swivel Bar Stool,Pompano Swivel Bar Stool,Attain an awe-inspiring Pompano Swivel Bar Stool from a trusted ecommerce company that offers impressive high-end outdoor furniture at prices that are not promotional.,/s/w/swivel-bar-stool-main.jpg,/s/w/swivel-bar-stool-main.jpg,/s/w/swivel-bar-stool-main.jpg,swivel-bar-stool,swivel-bar-stool,,No layout updates,Block after Info Column,Pompano Swivel Bar Stool - Front Corner,Pompano Swivel Bar Stool - Front Corner,Pompano Swivel Bar Stool - Front Corner, ,Use config,Use config,No,collections/pompano,999.99,,1199.99,Enabled,"Catalog, Search",Taxable Goods,,,,,35,"<p>Share the wealth and benefits of our distinctive Pompano Swivel Bar Stool in your home today and become admired by all of your friends and family. We list our products at wholesale prices so you can afford our high-end Pompano Swivel Bar Stool at an extreme discount only offered at Rattan Outdoor Furniture. Exceptional customer service means we&#039;ll always ship our Pompano Swivel Bar Stool directly to the location of your choice with little to no assembly required. We want the value of our trending collections and our breathtaking Pompano Swivel Bar Stool to be enjoyed in residential areas, commercial businesses and hospitality outlets alike, so we always give you the same low price no matter how big or small the size of your order may be.</p><p>Take pleasure in the comfortable design of our luxurious Pompano Swivel Bar Stool with brilliant earth tones, slender curves and signature contoured backs. Exquisitely tightly woven weaves are carefully constructed with our synthetic wicker and rattan being intricately wrapped around the everlasting endurance of top grade nonferrous aluminum frames. Our unique Pompano Swivel Bar Stool is easily cleaned with a simple mixture of soap and water. Color infused polyester fibers maintain our Allure fabrics vibrant appearance year round while also supplying plush seating. Our Pompano Swivel Bar Stool our renowned for their soft upholstery, Indention Load Deflection (ILD) and sink-in cushions to create remarkable seating arrangements completing any outdoor haven.</p><p>Contact us at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Our email is available at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a>. Allow our Pompano Swivel Bar Stool to transform your life.</p>",The Pompano Collection,Pompano Swivel Bar Stool,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Swivel Bar Stool,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,POM878929-00,0,Pompano Swivel Bar Stool - Default,Pompano Swivel Bar Stool,,,,,pompano-swivel-bar-stool-default,pompano-swivel-bar-stool-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/pompano,999.99,,1199.99,Enabled,Not Visible Individually,Taxable Goods,Natural Wood,Arabica 7mm Peel,795R2C1,,,,The Pompano Collection,Pompano Swivel Bar Stool,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Swivel Bar Stool - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2121, 2125, 2130, 2132, 2133, 2135, 2136, 2139, 2140, 2141, 2142, 2143, 2144, 2147, 2150, 2153, 2154, 2157, 2160, 2161, 2162, 2163, 2164, 2165, 2166, 2167, 2485, 2487, 2511, 2512, 2515, 2516, 2517, 2527, 2528, 2532, 2548, 2551, 2558, 2559, 2567, 2572, 2574, 2594, 2599, 2602, 2609, 2615, 2616, 2617, 2618, 2624, 2630, 2642, 2644, 2645, 2646, 2649, 2650, 2651, 2665, 2677",POM878936,1,Pompano Bar Stool,Pompano Bar Stool,Take a step closer to refinement with our Pompano Bar Stool sold at incredible savings and easy online browsing. Affordable convenience are principles we hold dear.,/p/o/pompano-barstool.jpg,/p/o/pompano-barstool.jpg,/p/o/pompano-barstool.jpg,bar-stool,bar-stool,,No layout updates,Block after Info Column,Pompano Bar Stool - Front Corner (Rough Factory Image),Pompano Bar Stool - Front Corner (Rough Factory Image),Pompano Bar Stool - Front Corner (Rough Factory Image), ,Use config,Use config,No,collections/pompano,649.99,,779.99,Enabled,"Catalog, Search",Taxable Goods,,,,,37,"<p>How is our trending Pompano Bar Stool transforming the industry? Enjoy the luxurious slender design of our plush Pompano Bar Stool with subtle earth tones, gentle curves and signature ringed backs. Richly woven textures are carefully crafted with our resin being tightly wrapped around the durability of commercial grade nonferrous aluminum frames. Easily cleaned with just soap and water, our eco-friendly materials eliminate the need for seasonal maintenance. Polyester fibers are infused with color to maintain our Allure fabrics vibrant appearance while also providing sink-in seating. Softly textured upholstery, Indention Load Deflection (ILD) and oversized cushions create remarkable comfort to complete your outdoor oasis. Receive immediate gratification with our unsurpassed Pompano Bar Stool built for style, ease and undeniable strength.</p><p>Order our leading Pompano Bar Stool now and see why our discounts our widely discussed as a recognized value to the consumer. We want our high end Pompano Bar Stool and collections to be enjoyed by the masses so you&#039;ll always discover exclusive savings. Rattan Outdoor Furniture wants you to have quick access to impressive pieces. Combine our breathtaking deals with our free shipping and have your Pompano Bar Stool sent directly to your home today.</p><p>Ask how our in house designer can tailor your unique Pompano Bar Stool to seamlessly blend into your surroundings by contacting us at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Our email is available at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a>. See the never ending benefits of our jaw dropping Pompano Bar Stool.</p>",The Pompano Collection,Pompano Bar Stool,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Bar Stool,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,POM878936-00,0,Pompano Bar Stool - Default,Pompano Bar Stool,,,,,pompano-bar-stool-default,pompano-bar-stool-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/pompano,649.99,,779.99,Enabled,Not Visible Individually,Taxable Goods,Natural Wood,Arabica 7mm Peel,795R2C1,,,,The Pompano Collection,Pompano Bar Stool,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Bar Stool - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2121, 2125, 2130, 2132, 2133, 2135, 2136, 2139, 2140, 2141, 2143, 2144, 2150, 2153, 2154, 2157, 2161, 2162, 2163, 2164, 2165, 2166, 2167, 2485, 2487, 2498, 2508, 2511, 2512, 2515, 2516, 2517, 2527, 2528, 2532, 2558, 2559, 2567, 2572, 2574, 2594, 2599, 2602, 2609, 2615, 2616, 2617, 2618, 2624, 2629, 2630, 2638, 2642, 2644, 2645, 2646, 2649, 2650, 2651, 2665, 2677",POM878943,1,Pompano Counter Bar Stool,Pompano Counter Bar Stool,Become fulfilled with the finer things of life and welcome in the affordability of our Pompano Counter Bar Stool crafted with perfection in mind. Browse our galleries and envision our products in your home.,/p/o/pompano-counterbarstool_3.jpg,/p/o/pompano-counterbarstool_3.jpg,/p/o/pompano-counterbarstool_3.jpg,counter-bar-stool,counter-bar-stool,,No layout updates,Block after Info Column,Pompano Counter Bar Stool - Front Corner (Rough Factory Image),Pompano Counter Bar Stool - Front Corner (Rough Factory Image),Pompano Counter Bar Stool - Front Corner (Rough Factory Image), ,Use config,Use config,No,collections/pompano,629.99,,749.99,Enabled,"Catalog, Search",Taxable Goods,,,,,39,"<p>Serenity is always near with innovating Pompano Counter Bar Stool that delivers plush seating and modern sophistication at everyday affordable prices. Our artisans have designed mild curves and delicate details that offer instant comfort and striking charm. The excellent craftsmanship is foremost in the industry for dependable durability on our Pompano Counter Bar Stool handsomely woven to refrain against waning under the elements. Eco-friendly, polyethylene resin is strongly bounded around our leading nonferrous aluminum frames. Each cushion is made with Indentation Load Deflection (ILD) technology and upholstered in outstanding Allure fabrics that repel water damage and color fading. With the use of highly sought after industry materials, our flawless Pompano Counter Bar Stool are effortlessly maintained with little to no upkeep required.</p><p>How can our prominent Pompano Counter Bar Stool be a practical solution for all of your outdoors needs? With their outward styling, the advantage of astonishing Pompano Counter Bar Stool goes past aesthetics and into our notable factory pricing. Divert from the conventional furnishings with our superb Pompano Counter Bar Stool that is affordable to every consumer. Our exclusive savings are always found throughout our online store alongside standard hassle free shipping. Modern sophistication is never far away when you place our extravagant Pompano Counter Bar Stool in your home.</p><p>Keep track of your order by registering with us today and have your questions answered by calling us at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Send all emails to <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a> and find out more information on the benefits of owning our state of the art Pompano Counter Bar Stool.</p>",The Pompano Collection,Pompano Counter Bar Stool,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Counter Bar Stool,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,POM878943-00,0,Pompano Counter Bar Stool - Default,Pompano Counter Bar Stool,,,,,pompano-counter-bar-stool-default,pompano-counter-bar-stool-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/pompano,629.99,,749.99,Enabled,Not Visible Individually,Taxable Goods,Natural Wood,Arabica 7mm Peel,795R2C1,,,,The Pompano Collection,Pompano Counter Bar Stool,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Counter Bar Stool - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2125, 2129, 2130, 2132, 2133, 2135, 2136, 2140, 2141, 2142, 2143, 2144, 2147, 2151, 2153, 2154, 2157, 2159, 2161, 2162, 2163, 2165, 2166, 2167, 2493, 2494, 2509, 2511, 2517, 2522, 2533, 2538, 2542, 2544, 2571, 2619, 2624, 2625, 2626, 2646, 2665, 2677",POM878950,1,Pompano Chaise Lounger,Pompano Chaise Lounger,Decorate your home&#039;s exterior with our company&#039;s Pompano Chaise Lounger designed for pure comfort and enjoyment. Stunning prices are found every day at Rattan Outdoor Furniture as our products are priced to sell.,/p/o/pompanolounger.jpg,/p/o/pompanolounger.jpg,/p/o/pompanolounger.jpg,chaise-lounger,chaise-lounger,,No layout updates,Block after Info Column,Pompano Lounger,Pompano Lounger,Pompano Lounger, ,Use config,Use config,No,collections/pompano,1569.99,,1879.99,Enabled,"Catalog, Search",Taxable Goods,,,,,41,"<p>Recline in premium leisure with our impressive Pompano Chaise Lounger designed with softly textured Allure fabrics and overstuffed cushioning that molds to your body&#039;s form. Our stunning Pompano Chaise Lounger features arms that will support the resting of your hands with our synthetic resin rattan and nonferrous aluminum frames that resist the development of blemishes, weathering and scratches. All year long, you can highlight your outdoors with our plush Pompano Chaise Lounger without the worry of seasonal maintenance normally required on natural rattan. Our company&#039;s commitment to crafting furniture that stands up to the harshest of environments is clearly depicted in every inch of our exceptional Pompano Chaise Lounger.</p><p>Provide your houseguests with our breathtaking Pompano Chaise Lounger and have them guess how much you spent to acquire such luxury. Rattan Outdoor Furniture always prices our products at factory pricing that beats out our competition in quality every time. So take time to pamper yourself on our high end Pompano Chaise Lounger and truly relax knowing our discounts and products are unsurpassed.</p><p>Talk with our in-house designer by dialing, <a href='tel:18442728826'>(844) 2-RATTAN</a> and discuss the specifics of your home to order a Pompano Chaise Lounger that is individualized for your needs. By snapping a picture of your patio completed with the arrangement of our Pompano Chaise Lounger, you could be a featured customer on our Facebook page. Email your photos to <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a>.</p>",The Pompano Collection,Pompano Chaise Lounger,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Chaise Lounger,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,POM878950-00,0,Pompano Chaise Lounger - Default,Pompano Chaise Lounger,,,,,pompano-chaise-lounger-default,pompano-chaise-lounger-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/pompano,1569.99,,1879.99,Enabled,Not Visible Individually,Taxable Goods,Natural Wood,Arabica 7mm Peel,795R2C1,,,,The Pompano Collection,Pompano Chaise Lounger,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Pompano Chaise Lounger - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2123, 2125, 2129, 2130, 2132, 2133, 2135, 2136, 2139, 2140, 2141, 2143, 2144, 2147, 2151, 2153, 2154, 2157, 2159, 2161, 2162, 2163, 2164, 2165, 2166, 2167, 2483, 2492, 2495, 2499, 2504, 2509, 2511, 2512, 2514, 2517, 2518, 2522, 2526, 2532, 2538, 2559, 2574, 2581, 2586, 2619, 2624, 2630, 2639, 2646, 2651, 2665, 2678",JIL878967,1,Java Isle Armchair,Java Isle Armchair,"Benefit from stunning Java Isle Armchairs crafted with innovating materials and trendy textiles. Purchase merchandise knowing, you&#039;ll always pay below retail value and receive fast and free shipping.",/j/a/javaisle-armchair.jpg,/j/a/javaisle-armchair.jpg,/j/a/javaisle-armchair.jpg,armchair,armchair-301,,No layout updates,Block after Info Column,Java Isle Armchair,Java Isle Armchair,Java Isle Armchair, ,Use config,Use config,No,collections/java-isle,1509.99,,1809.99,Enabled,"Catalog, Search",Taxable Goods,,,,,43,"<p>How are our awe-inspiring Java Isle Armchairs changing an industry? Our ergonomic seating is provided everyday on stunning Java Isle Armchairs. We distinguish our products by crafting them with impeccable style and functionality. Spun polyester is used on all of our Java Isle Armchairs cushioning and will provide you with premium comfort a top our durable yet softly textured Allure fabrics. Using innovating construction techniques, our Viro rattan resin is woven by master craftsman and encompasses our nonferrous aluminum frames. Exceptional Java Isle Armchairs are crafted with ultra-endurance that will withstand the climate of any environment. By constructing with only the leading industry advancements, our products will not crack, peel or chip. Throughout the years, your treasured Java Isle Armchairs will sustain by retaining their impressive color and overall appearance.</p><p>The benefits of having our own manufacturing facilities can clearly be seen in the jaw dropping prices of our high-end Java Isle Armchairs. Our customers provide us with inspiration so we reward you by providing affordable products such as our Java Isle Armchairs that are both dependable and attractive. From warranties to our 60 day price match, you&rsquo;ll always find everlasting reliance in the purchasing of Java Isle Armchairs and other collections found at Rattan Outdoor Furniture.</p><p>Discover more about our reliable reputation and our Java Isle Armchairs by contacting us at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Email us seven days a week at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a> and find out about the fast shipping provided with the purchase of our Java Isle Armchairs.</p>",The Java Isle Collection,Java Isle Armchair,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Java Isle Armchair,0,configurable,,,,,,,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],simple,,JIL878967-00,0,Java Isle Armchair - Default,Java Isle Armchair,,,,,java-isle-armchair-default,java-isle-armchair-default,,No layout updates,Block after Info Column,,,, ,Use config,Use config,No,collections/java-isle,1509.99,,1809.99,Enabled,Not Visible Individually,Taxable Goods,Two Tone,KB2 5mm Round,795R2C2,,,,The Java Isle Collection,Java Isle Armchair,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Java Isle Armchair - Default,0,simple,,,100,,,No,,,,,,,,,,,
admin,base,[Frame][Rattan][Fabric][TableTop],configurable,"2125, 2130, 2132, 2135, 2136, 2140, 2141, 2143, 2144, 2146, 2147, 2154, 2157, 2162, 2163, 2165, 2166, 2167, 2169, 2510, 2511, 2543, 2575, 2640, 2641, 2642, 2678",JIL878974,1,Java Isle Loveseat,Java Isle Loveseat,Purchase your Java Isle Loveseat from a trusted ecommerce member and always receive fast and free shipping. Rattan Outdoor Furniture lists all of its products at exceptionally low discounts.,/j/a/javaisle-loveseat.jpg,/j/a/javaisle-loveseat.jpg,/j/a/javaisle-loveseat.jpg,loveseat,loveseat-70,,No layout updates,Block after Info Column,Java Isle Loveseat,Java Isle Loveseat,Java Isle Loveseat, ,Use config,Use config,No,collections/java-isle,1949.99,,2339.99,Enabled,"Catalog, Search",Taxable Goods,,,,,45,"<p>Displaying quality at its finest with sloping angles, spun polyester cushioning, Java Isle Loveseats are designed with Indentation Load Deflection (ILD) and innovating advancements to achieve excellent versatility and sustainability. Crafting our Java Isle Loveseats with thick gauge nonferrous aluminum frames means we have illuminated the risks of water and sun damage. Hand weaving synthetic polyethylene ensures we have firmly wrapped our resin around each frame, enables your exquisite Java Isle Loveseat from succumbing to the seasonal elements or forming cracks and chips. Moisture resistant Allure fabrics are infused with rich color of your choosing with options available online. Our sculpted backs will conform to your body&#039;s movement for plush comfort only found on our exclusive Java Isle Loveseat.</p><p>The gorgeous craftsmanship seen on our Java Isle Loveseat is uncompromising just like our discount rates. Make our stunning Java Isle Loveseat the focal point of style in your home and complete your order today by registering with online. Once your purchase is complete, we will ship your Java Isle Loveseat to the location of your choice free of charge. Become a valued customer and see how we not only provide you with uncompromising benefits but with the assurance of everyday low prices.</p><p>Allow our qualified operators assist you every step of the way by contacting us at <a href='tel:18442728826'>(844) 2-RATTAN</a>. Ask for further details about our amazing Java Isle Loveseat by emailing our associates at <a href='mailto:sales@rattanoutdoorfurniture.com'>sales@rattanoutdoorfurniture.com</a>.</p>",The Java Isle Collection,Java Isle Loveseat,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Java Isle Loveseat,0,configurable,,,,,,,,,,,,,,,,,
